Datetime,Low,High,Close,Volume,50_MA,200_MA,Date,Tax Effect Of Unusual Items_financial,Tax Rate For Calcs_financial,Normalized EBITDA_financial,Total Unusual Items_financial,Total Unusual Items Excluding Goodwill_financial,Net Income From Continuing Operation Net Minority Interest_financial,Reconciled Depreciation_financial,Reconciled Cost Of Revenue_financial,EBITDA_financial,EBIT_financial,Net Interest Income_financial,Interest Expense_financial,Interest Income_financial,Normalized Income_financial,Net Income From Continuing And Discontinued Operation_financial,Total Expenses_financial,Total Operating Income As Reported_financial,Diluted Average Shares_financial,Basic Average Shares_financial,Diluted EPS_financial,Basic EPS_financial,Diluted NI Availto Com Stockholders_financial,Net Income Common Stockholders_financial,Net Income_financial,Net Income Including Noncontrolling Interests_financial,Net Income Continuous Operations_financial,Tax Provision_financial,Pretax Income_financial,Other Income Expense_financial,Other Non Operating Income Expenses_financial,Special Income Charges_financial,Write Off_financial,Gain On Sale Of Security_financial,Net Non Operating Interest Income Expense_financial,Interest Expense Non Operating_financial,Interest Income Non Operating_financial,Operating Income_financial,Operating Expense_financial,Research And Development_financial,Selling General And Administration_financial,Selling And Marketing Expense_financial,General And Administrative Expense_financial,Other Gand A_financial,Gross Profit_financial,Cost Of Revenue_financial,Total Revenue_financial,Operating Revenue_financial,Date_financial,Ordinary Shares Number_balance,Share Issued_balance,Net Debt_balance,Total Debt_balance,Tangible Book Value_balance,Invested Capital_balance,Working Capital_balance,Net Tangible Assets_balance,Capital Lease Obligations_balance,Common Stock Equity_balance,Total Capitalization_balance,Total Equity Gross Minority Interest_balance,Stockholders Equity_balance,Gains Losses Not Affecting Retained Earnings_balance,Other Equity Adjustments_balance,Retained Earnings_balance,Capital Stock_balance,Common Stock_balance,Total Liabilities Net Minority Interest_balance,Total Non Current Liabilities Net Minority Interest_balance,Other Non Current Liabilities_balance,Tradeand Other Payables Non Current_balance,Non Current Deferred Liabilities_balance,Non Current Deferred Revenue_balance,Non Current Deferred Taxes Liabilities_balance,Long Term Debt And Capital Lease Obligation_balance,Long Term Capital Lease Obligation_balance,Long Term Debt_balance,Current Liabilities_balance,Other Current Liabilities_balance,Current Deferred Liabilities_balance,Current Deferred Revenue_balance,Current Debt And Capital Lease Obligation_balance,Current Debt_balance,Other Current Borrowings_balance,Commercial Paper_balance,Pensionand Other Post Retirement Benefit Plans Current_balance,Payables And Accrued Expenses_balance,Payables_balance,Total Tax Payable_balance,Income Tax Payable_balance,Accounts Payable_balance,Total Assets_balance,Total Non Current Assets_balance,Other Non Current Assets_balance,Investments And Advances_balance,Long Term Equity Investment_balance,Goodwill And Other Intangible Assets_balance,Other Intangible Assets_balance,Goodwill_balance,Net PPE_balance,Accumulated Depreciation_balance,Gross PPE_balance,Leases_balance,Other Properties_balance,Machinery Furniture Equipment_balance,Buildings And Improvements_balance,Land And Improvements_balance,Properties_balance,Current Assets_balance,Other Current Assets_balance,Hedging Assets Current_balance,Inventory_balance,Finished Goods_balance,Work In Process_balance,Raw Materials_balance,Receivables_balance,Accounts Receivable_balance,Allowance For Doubtful Accounts Receivable_balance,Gross Accounts Receivable_balance,Cash Cash Equivalents And Short Term Investments_balance,Other Short Term Investments_balance,Cash And Cash Equivalents_balance,Cash Equivalents_balance,Cash Financial_balance,Date_balance,Free Cash Flow_cashflow,Repurchase Of Capital Stock_cashflow,Repayment Of Debt_cashflow,Issuance Of Debt_cashflow,Issuance Of Capital Stock_cashflow,Capital Expenditure_cashflow,End Cash Position_cashflow,Beginning Cash Position_cashflow,Effect Of Exchange Rate Changes_cashflow,Changes In Cash_cashflow,Financing Cash Flow_cashflow,Cash Flow From Continuing Financing Activities_cashflow,Net Other Financing Charges_cashflow,Cash Dividends Paid_cashflow,Common Stock Dividend Paid_cashflow,Net Common Stock Issuance_cashflow,Common Stock Payments_cashflow,Common Stock Issuance_cashflow,Net Issuance Payments Of Debt_cashflow,Net Short Term Debt Issuance_cashflow,Short Term Debt Issuance_cashflow,Net Long Term Debt Issuance_cashflow,Long Term Debt Payments_cashflow,Long Term Debt Issuance_cashflow,Investing Cash Flow_cashflow,Cash Flow From Continuing Investing Activities_cashflow,Net Other Investing Changes_cashflow,Net Investment Purchase And Sale_cashflow,Sale Of Investment_cashflow,Purchase Of Investment_cashflow,Net Business Purchase And Sale_cashflow,Purchase Of Business_cashflow,Net PPE Purchase And Sale_cashflow,Purchase Of PPE_cashflow,Operating Cash Flow_cashflow,Cash Flow From Continuing Operating Activities_cashflow,Change In Working Capital_cashflow,Change In Other Working Capital_cashflow,Change In Other Current Liabilities_cashflow,Change In Other Current Assets_cashflow,Change In Payables And Accrued Expense_cashflow,Change In Payable_cashflow,Change In Account Payable_cashflow,Change In Inventory_cashflow,Change In Receivables_cashflow,Changes In Account Receivables_cashflow,Stock Based Compensation_cashflow,Deferred Tax_cashflow,Deferred Income Tax_cashflow,Depreciation Amortization Depletion_cashflow,Depreciation And Amortization_cashflow,Depreciation_cashflow,Operating Gains Losses_cashflow,Net Income From Continuing Operations_cashflow,Date_cashflow,eps,pe_ratio,dividend_yield,free_cash_flow,debt_to_equity,Close_diff,High_diff,Low_diff
2023-01-03 09:30:00,239.3401031494141,245.75,239.78810119628903,6337273,,,2023-01-03 09:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,,,
2023-01-03 10:30:00,237.5,239.8300018310547,238.36000061035156,3058832,,,2023-01-03 10:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,-1.4281005859374716,-5.9199981689453125,-1.840103149414091
2023-01-03 11:30:00,237.5,238.69000244140625,238.1501007080078,2236397,,,2023-01-03 11:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,-0.20989990234375,-1.1399993896484375,0.0
2023-01-03 12:30:00,237.3999938964844,238.9900054931641,238.44000244140625,2596124,,,2023-01-03 12:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,0.2899017333984375,0.3000030517578409,-0.10000610351559658
2023-01-03 13:30:00,238.0500030517578,238.9499969482422,238.5500030517578,1635805,,,2023-01-03 13:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,0.1100006103515625,-0.04000854492190342,0.6500091552734091
2023-01-03 14:30:00,237.91000366210935,240.3800048828125,239.4499969482422,3045543,,,2023-01-03 14:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,0.899993896484375,1.4300079345703125,-0.13999938964846592
2023-01-03 15:30:00,239.22000122070312,239.92999267578125,239.5399932861328,2165920,,,2023-01-03 15:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,0.089996337890625,-0.45001220703125,1.3099975585937784
2023-01-04 09:30:00,226.0,232.8699951171875,227.1499938964844,15336204,,,2023-01-04 09:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,-12.389999389648409,-7.05999755859375,-13.220001220703125
2023-01-04 10:30:00,226.26499938964844,228.58140563964844,228.13229370117188,6929391,,,2023-01-04 10:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,0.9822998046874716,-4.2885894775390625,0.2649993896484375
2023-01-04 11:30:00,228.1699981689453,229.7998962402344,229.01499938964844,5432733,,,2023-01-04 11:30:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,38.46661,0.0068,61997998080,41.963,0.8827056884765625,1.218490600585966,1.904998779296875
